网点名称,省份,城市,区,标准化详细地址,完整标准地址,完整地址,经度,纬度
深圳海上世界,广东,深圳市,南山区,南山区南山街道远洋滨海大厦2栋楼架子上,广东深圳市南山区南山街道远洋滨海大厦2栋楼架子上,广东深圳市南山区南山街道远洋滨海大厦2栋楼架子上,113.909987,22.511865
深圳海上世界,广东,深圳市,南山区,蛇口街道南水小区栋,广东深圳市南山区蛇口街道南水小区栋,广东深圳市南山区蛇口街道南水小区栋,113.923709,22.488108
深圳海上世界,广东,深圳市,南山区,蛇口街道后海大道1021号东角头工业区A1栋合欢大厦楼整层,广东深圳市南山区蛇口街道后海大道1021号东角头工业区A1栋合欢大厦楼整层,广东深圳市南山区蛇口街道后海大道1021号东角头工业区A1栋合欢大厦楼整层,113.934973,22.488192
深圳海上世界,广东,深圳市,南山区,向南路荔海春城商业街A,广东深圳市南山区向南路荔海春城商业街A,广东深圳市南山区向南路荔海春城商业街A,113.916409,22.506
深圳海上世界,广东,深圳市,南山区,南山区街道蛇口工业九路金竹园大厦北座安捷斯汽车快修有限公司,广东深圳市南山区街道蛇口工业九路金竹园大厦北座安捷斯汽车快修有限公司,广东深圳市南山区街道蛇口工业九路金竹园大厦北座安捷斯汽车快修有限公司,113.927094,22.500621
深圳海上世界,广东,深圳市,南山区,南山区蛇口街道蛇口沿山路18号中建工业大厦2栋,广东深圳市南山区蛇口街道蛇口沿山路18号中建工业大厦2栋,广东深圳市南山区蛇口街道蛇口沿山路18号中建工业大厦2栋,113.916338,22.493453
深圳海上世界,广东,深圳市,南山区,蛇口爱榕园28栋,广东深圳市南山区蛇口爱榕园28栋,广东深圳市南山区蛇口爱榕园28栋,113.931591,22.501727
深圳海上世界,广东,深圳市,南山区,前海路山居岁月B栋,广东深圳市南山区前海路山居岁月B栋,广东深圳市南山区前海路山居岁月B栋,113.914927,22.525524
深圳海上世界,广东,深圳市,南山区,南山区街道后海大道工业七路海洋星苑首层新福芝泰汽车美容中心,广东深圳市南山区街道后海大道工业七路海洋星苑首层新福芝泰汽车美容中心,广东深圳市南山区街道后海大道工业七路海洋星苑首层新福芝泰汽车美容中心,113.933993,22.495896
深圳海上世界,广东,深圳市,南山区,街道望海路海上世界双玺花园2期A栋,广东深圳市南山区街道望海路海上世界双玺花园2期A栋,广东深圳市南山区街道望海路海上世界双玺花园2期A栋,113.920689,22.480158
深圳海上世界,广东,深圳市,南山区,深圳蛇口邮轮中心K11CitiGO欢阁酒店,广东深圳市南山区深圳蛇口邮轮中心K11CitiGO欢阁酒店,广东深圳市南山区深圳蛇口邮轮中心K11CitiGO欢阁酒店,113.912359,22.469257
深圳海上世界,广东,深圳市,南山区,街道南海大道1055号TCL科技大厦B座B,广东深圳市南山区街道南海大道1055号TCL科技大厦B座B,广东深圳市南山区街道南海大道1055号TCL科技大厦B座B,113.919524,22.496283
深圳海上世界,广东,深圳市,南山区,蛇口街道望海路88号海韵嘉园4栋,广东深圳市南山区蛇口街道望海路88号海韵嘉园4栋,广东深圳市南山区蛇口街道望海路88号海韵嘉园4栋,113.925891,22.486103
深圳海上世界,广东,深圳市,南山区,南山区街道壹栈山前人才公寓7栋派送到家门口,广东深圳市南山区街道壹栈山前人才公寓7栋派送到家门口,广东深圳市南山区街道壹栈山前人才公寓7栋派送到家门口,113.930478,22.533191
深圳海上世界,广东,深圳市,南山区,蛇口街道广博星海华庭D栋,广东深圳市南山区蛇口街道广博星海华庭D栋,广东深圳市南山区蛇口街道广博星海华庭D栋,113.935916,22.494552
深圳海上世界,广东,深圳市,南山区,蛇口水湾路南水村,广东深圳市南山区蛇口水湾路南水村,广东深圳市南山区蛇口水湾路南水村,113.92229,22.488897
深圳海上世界,广东,深圳市,南山区,蛇口工业区工业六路鸣溪谷1栋,广东深圳市南山区蛇口工业区工业六路鸣溪谷1栋,广东深圳市南山区蛇口工业区工业六路鸣溪谷1栋,113.916176,22.496809
深圳海上世界,广东,深圳市,南山区,蛇口街道东角头厂区东南工贸大厦B座室退货M,广东深圳市南山区蛇口街道东角头厂区东南工贸大厦B座,广东深圳市南山区蛇口街道东角头厂区东南工贸大厦B座,113.934837,22.488747
深圳海上世界,广东,深圳市,南山区,岸湾六街6号鸿威海怡湾畔花园C栋,广东深圳市南山区岸湾六街6号鸿威海怡湾畔花园C栋,广东深圳市南山区岸湾六街6号鸿威海怡湾畔花园C栋,113.942442,22.492312
深圳海上世界,广东,深圳市,南山区,南山区爱榕路143号兰园小区4栋,广东深圳市南山区爱榕路143号兰园小区4栋,广东深圳市南山区爱榕路143号兰园小区4栋,113.927013,22.503989
深圳海上世界,广东,深圳市,南山区,南山区后海滨路澳城16186幢楼AB,广东深圳市南山区后海滨路澳城16186幢楼AB,广东深圳市南山区后海滨路澳城16186幢楼AB,113.937743,22.509371
深圳海上世界,广东,深圳市,南山区,街道1055号TCL科技大厦B栋,广东深圳市南山区街道1055号TCL科技大厦B栋,广东深圳市南山区街道1055号TCL科技大厦B栋,113.919524,22.496283
深圳海上世界,广东,深圳市,南山区,街道天骄华庭4栋i单元,广东深圳市南山区街道天骄华庭4栋i单元,广东深圳市南山区街道天骄华庭4栋i单元,113.935839,22.498997
深圳海上世界,广东,深圳市,南山区,蛇口街道深圳市南山区蛇口兴华工业大厦7栋AB座,广东深圳市南山区蛇口街道深圳市南山区蛇口兴华工业大厦7栋AB座,广东深圳市南山区蛇口街道深圳市南山区蛇口兴华工业大厦7栋AB座,113.919219,22.493348
深圳海上世界,广东,深圳市,南山区,后海大道东角头东帝海景6单元,广东深圳市南山区后海大道东角头东帝海景6单元,广东深圳市南山区后海大道东角头东帝海景6单元,113.93757,22.484922
深圳海上世界,广东,深圳市,南山区,蛇口东角头春树里B,广东深圳市南山区蛇口东角头春树里B,广东深圳市南山区蛇口东角头春树里B,113.93409,22.486878
深圳海上世界,广东,深圳市,南山区,街道壹栈山前人才公寓2栋,广东深圳市南山区街道壹栈山前人才公寓2栋,广东深圳市南山区街道壹栈山前人才公寓2栋,113.930478,22.533191
深圳海上世界,广东,深圳市,南山区,蛇口雍景湾6C栋,广东深圳市南山区蛇口雍景湾6C栋,广东深圳市南山区蛇口雍景湾6C栋,113.932017,22.495337
深圳海上世界,广东,深圳市,南山区,蛇口海上世界双玺花园二期B座,广东深圳市南山区蛇口海上世界双玺花园二期B座,广东深圳市南山区蛇口海上世界双玺花园二期B座,113.919798,22.48155
深圳海上世界,广东,深圳市,南山区,街道南海意库1栋,广东深圳市南山区街道南海意库1栋,广东深圳市南山区街道南海意库1栋,113.917409,22.486026
深圳海上世界,广东,深圳市,南山区,蛇口街道望海路1089号南海玫瑰花园2期40栋,广东深圳市南山区蛇口街道望海路1089号南海玫瑰花园2期40栋,广东深圳市南山区蛇口街道望海路1089号南海玫瑰花园2期40栋,113.923218,22.485256
深圳海上世界,广东,深圳市,南山区,蛇口工业七路37号税务小区保安亭丰巢快递柜,广东深圳市南山区蛇口工业七路37号税务小区保安亭丰巢快递柜,广东深圳市南山区蛇口工业七路37号税务小区保安亭丰巢快递柜,113.927732,22.494411
深圳海上世界,广东,深圳市,南山区,南山街道广东省深圳市南山区东滨路汇宾广场商场,广东深圳市南山区南山街道广东省深圳市南山区东滨路汇宾广场商场,广东深圳市南山区南山街道广东省深圳市南山区东滨路汇宾广场商场,113.917946,22.508775
深圳海上世界,广东,深圳市,南山区,蛇口街道招东小区2栋单元,广东深圳市南山区蛇口街道招东小区2栋单元,广东深圳市南山区蛇口街道招东小区2栋单元,113.930208,22.491858
深圳海上世界,广东,深圳市,南山区,蛇口新街港湾花园9栋b单元,广东深圳市南山区蛇口新街港湾花园9栋b单元,广东深圳市南山区蛇口新街港湾花园9栋b单元,113.934992,22.486473
深圳海上世界,广东,深圳市,南山区,蛇口新街石云路25号深圳蛇口海上世界RANY芮汐酒店,广东深圳市南山区蛇口新街石云路25号深圳蛇口海上世界RANY芮汐酒店,广东深圳市南山区蛇口新街石云路25号深圳蛇口海上世界RANY芮汐酒店,113.927123,22.489055
深圳海上世界,广东,深圳市,南山区,街道工业六路兴华工业大厦7栋CD座,广东深圳市南山区街道工业六路兴华工业大厦7栋CD座,广东深圳市南山区街道工业六路兴华工业大厦7栋CD座,113.920388,22.494623
深圳海上世界,广东,深圳市,南山区,南山区蛇口街道路招南小区9栋,广东深圳市南山区蛇口街道路招南小区9栋,广东深圳市南山区蛇口街道路招南小区9栋,113.924557,22.489242
深圳海上世界,广东,深圳市,南山区,沿山路佳利泰大厦楼B,广东深圳市南山区沿山路佳利泰大厦楼B,广东深圳市南山区沿山路佳利泰大厦楼B,113.917331,22.496328
深圳海上世界,广东,深圳市,南山区,前海路山水情家园二栋十三号商铺郑远元,广东深圳市南山区前海路山水情家园二栋十三号商铺郑远元,广东深圳市南山区前海路山水情家园二栋十三号商铺郑远元,113.907356,22.511606
深圳海上世界,广东,深圳市,南山区,街道数码大厦A座,广东深圳市南山区街道数码大厦A座,广东深圳市南山区街道数码大厦A座,113.924164,22.488255
深圳海上世界,广东,深圳市,南山区,蛇口街道TCL科技大厦B栋夹层G,广东深圳市南山区蛇口街道TCL科技大厦B栋夹层G,广东深圳市南山区蛇口街道TCL科技大厦B栋夹层G,113.919524,22.496283
深圳海上世界,广东,深圳市,南山区,蛇口太子路5号时间广场2期604,广东深圳市南山区蛇口太子路5号时间广场2期604,广东深圳市南山区蛇口太子路5号时间广场2期604,113.912275,22.479092
深圳海上世界,广东,深圳市,南山区,东滨路,广东深圳市南山区东滨路,广东深圳市南山区东滨路,113.927369,22.504894
深圳海上世界,广东,深圳市,南山区,工业九路3号爱榕园9栋,广东深圳市南山区工业九路3号爱榕园9栋,广东深圳市南山区工业九路3号爱榕园9栋,113.930378,22.501745
深圳海上世界,广东,深圳市,南山区,南山区蛇口街道科苑南路2277号海尚酒店,广东深圳市南山区蛇口街道科苑南路2277号海尚酒店,广东深圳市南山区蛇口街道科苑南路2277号海尚酒店,113.943338,22.504101
深圳海上世界,广东,深圳市,南山区,街道后海大道海月花园一期13栋,广东深圳市南山区街道后海大道海月花园一期13栋,广东深圳市南山区街道后海大道海月花园一期13栋,113.93286,22.500752
深圳海上世界,广东,深圳市,南山区,南山区后海滨路与望海路交叉口西南160米丰巢智能柜,广东深圳市南山区后海滨路与望海路交叉口西南160米丰巢智能柜,广东深圳市南山区后海滨路与望海路交叉口西南160米丰巢智能柜,113.920057,22.487191
深圳海上世界,广东,深圳市,南山区,蛇口街道合银沙大厦楼,广东深圳市南山区蛇口街道合银沙大厦楼,广东深圳市南山区蛇口街道合银沙大厦楼,113.935416,22.488257
深圳海上世界,广东,深圳市,南山区,街道花果山社区工业六路4号兴华工业大厦7栋CD座,广东深圳市南山区街道花果山社区工业六路4号兴华工业大厦7栋CD座,广东深圳市南山区街道花果山社区工业六路4号兴华工业大厦7栋CD座,113.920388,22.494623
深圳海上世界,广东,深圳市,南山区,兴工路8号花样年美年广场1栋A商家地址薇珀姿旗舰店,广东深圳市南山区兴工路8号花样年美年广场1栋A商家地址薇珀姿旗舰店,广东深圳市南山区兴工路8号花样年美年广场1栋A商家地址薇珀姿旗舰店,113.921446,22.501713
深圳海上世界,广东,深圳市,南山区,街道南海大道1055号TCL科技大厦,广东深圳市南山区街道南海大道1055号TCL科技大厦,广东深圳市南山区街道南海大道1055号TCL科技大厦,113.919524,22.496283
深圳海上世界,广东,深圳市,南山区,蛇口街道深圳市南山区街道沿山社区南海大道1055号TCL王牌电子公司A,广东深圳市南山区蛇口街道深圳市南山区街道沿山社区南海大道1055号TCL王牌电子公司A,广东深圳市南山区蛇口街道深圳市南山区街道沿山社区南海大道1055号TCL王牌电子公司A,113.917621,22.492875
深圳海上世界,广东,深圳市,南山区,蛇口街道蛇口TCL科技大厦B栋B,广东深圳市南山区蛇口街道蛇口TCL科技大厦B栋B,广东深圳市南山区蛇口街道蛇口TCL科技大厦B栋B,113.919524,22.496283
深圳海上世界,广东,深圳市,南山区,街道花果山社区工业六路4号兴华工业大厦7栋鼎瑞服饰有限公司,广东深圳市南山区街道花果山社区工业六路4号兴华工业大厦7栋鼎瑞服饰有限公司,广东深圳市南山区街道花果山社区工业六路4号兴华工业大厦7栋鼎瑞服饰有限公司,113.919647,22.493865
深圳海上世界,广东,深圳市,南山区,蛇口桂园小区14栋,广东深圳市南山区蛇口桂园小区14栋,广东深圳市南山区蛇口桂园小区14栋,113.930624,22.503113
深圳海上世界,广东,深圳市,南山区,蛇口湾厦新村一巷八号,广东深圳市南山区蛇口湾厦新村一巷八号,广东深圳市南山区蛇口湾厦新村一巷八号,113.932769,22.490254
深圳海上世界,广东,深圳市,南山区,蛇口街道金世纪路20号南海公寓C,广东深圳市南山区蛇口街道金世纪路20号南海公寓C,广东深圳市南山区蛇口街道金世纪路20号南海公寓C,113.931965,22.48486
深圳海上世界,广东,深圳市,南山区,南山街道街道天骄华庭1栋C单元,广东深圳市南山区南山街道街道天骄华庭1栋C单元,广东深圳市南山区南山街道街道天骄华庭1栋C单元,113.936781,22.499791
深圳海上世界,广东,深圳市,南山区,蛇口街道蓝漪花园漪涟阁,广东深圳市南山区蛇口街道蓝漪花园漪涟阁,广东深圳市南山区蛇口街道蓝漪花园漪涟阁,113.92778,22.48506
深圳海上世界,广东,深圳市,南山区,蛇口街道深圳湾海关北门保安室前台,广东深圳市南山区蛇口街道深圳湾海关北门保安室前台,广东深圳市南山区蛇口街道深圳湾海关北门保安室前台,113.945714,22.503564
深圳海上世界,广东,深圳市,南山区,街道局广场楼广,广东深圳市南山区街道局广场楼广,广东深圳市南山区街道局广场楼广,114.063068,22.52503
深圳海上世界,广东,深圳市,南山区,街道工业八路文竹园北门快递柜,广东深圳市南山区街道工业八路文竹园北门快递柜,广东深圳市南山区街道工业八路文竹园北门快递柜,113.930467,22.499523
深圳海上世界,广东,深圳市,南山区,远洋滨海大厦2栋,广东深圳市南山区远洋滨海大厦2栋,广东深圳市南山区远洋滨海大厦2栋,113.909987,22.511865
深圳海上世界,广东,深圳市,南山区,蛇口街道后海大道东角头厂房C栋层C707建,广东深圳市南山区蛇口街道后海大道东角头厂房C栋层C707建,广东深圳市南山区蛇口街道后海大道东角头厂房C栋层C707建,113.93757,22.484922
深圳海上世界,广东,深圳市,南山区,南油迪雅大厦楼,广东深圳市南山区南油迪雅大厦楼,广东深圳市南山区南油迪雅大厦楼,113.920635,22.506663
深圳海上世界,广东,深圳市,南山区,蛇口街道商海路与嘉海路交叉口正南方向40米左右太子湾云玺T8栋,广东深圳市南山区蛇口街道商海路与嘉海路交叉口正南方向40米左右太子湾云玺T8栋,广东深圳市南山区蛇口街道商海路与嘉海路交叉口正南方向40米左右太子湾云玺T8栋,113.906579,22.476187
深圳海上世界,广东,深圳市,南山区,南山区蛇口街道围仔西106栋,广东深圳市南山区蛇口街道围仔西106栋,广东深圳市南山区蛇口街道围仔西106栋,113.929564,22.489422
深圳海上世界,广东,深圳市,南山区,蛇口街道望海路海韵嘉园5栋D,广东深圳市南山区蛇口街道望海路海韵嘉园5栋D,广东深圳市南山区蛇口街道望海路海韵嘉园5栋D,113.926232,22.48601
深圳海上世界,广东,深圳市,南山区,南山街道东滨路汇宾广场江建工地保安室大门口货架,广东深圳市南山区南山街道东滨路汇宾广场江建工地保安室大门口货架,广东深圳市南山区南山街道东滨路汇宾广场江建工地保安室大门口货架,113.917946,22.508775
深圳海上世界,广东,深圳市,南山区,蛇口街道后海大道1017号丽枫酒店,广东深圳市南山区蛇口街道后海大道1017号丽枫酒店,广东深圳市南山区蛇口街道后海大道1017号丽枫酒店,113.935793,22.487211
深圳海上世界,广东,深圳市,南山区,东路深圳湾段59号皇庭港湾花园H座1单元,广东深圳市南山区东路深圳湾段59号皇庭港湾花园H座1单元,广东深圳市南山区东路深圳湾段59号皇庭港湾花园H座1单元,113.93532,22.48649
深圳海上世界,广东,深圳市,南山区,蛇口望海路南海玫瑰花园一期6-9A,广东深圳市南山区蛇口望海路南海玫瑰花园一期6-9A,广东深圳市南山区蛇口望海路南海玫瑰花园一期6-9A,113.921327,22.483099
深圳海上世界,广东,深圳市,南山区,街道海月花园二期会所楼爱,广东深圳市南山区街道海月花园二期会所楼爱,广东深圳市南山区街道海月花园二期会所楼爱,113.93286,22.500752
深圳海上世界,广东,深圳市,南山区,南山街道广东省深圳市南山区南海大道1055号蛇口TCL科技大厦B栋楼B,广东深圳市南山区南山街道广东省深圳市南山区南海大道1055号蛇口TCL科技大厦B栋楼B,广东深圳市南山区南山街道广东省深圳市南山区南海大道1055号蛇口TCL科技大厦B栋楼B,113.919524,22.496283
深圳海上世界,广东,深圳市,南山区,蛇口金世纪路1号半岛城邦花园一期1栋,广东深圳市南山区蛇口金世纪路1号半岛城邦花园一期1栋,广东深圳市南山区蛇口金世纪路1号半岛城邦花园一期1栋,113.933326,22.479888
深圳海上世界,广东,深圳市,南山区,南山街道南海大道1052号海翔广场,广东深圳市南山区南山街道南海大道1052号海翔广场,广东深圳市南山区南山街道南海大道1052号海翔广场,113.920224,22.494586
深圳海上世界,广东,深圳市,南山区,蛇口四海小区30栋,广东深圳市南山区蛇口四海小区30栋,广东深圳市南山区蛇口四海小区30栋,113.925438,22.50008
深圳海上世界,广东,深圳市,南山区,东滨路天宏1号楼,广东深圳市南山区东滨路天宏1号楼,广东深圳市南山区东滨路天宏1号楼,113.927369,22.504894
深圳海上世界,广东,深圳市,南山区,南山街道源海路19号玺5栋,广东深圳市南山区南山街道源海路19号玺5栋,广东深圳市南山区南山街道源海路19号玺5栋,113.912676,22.477752
深圳海上世界,广东,深圳市,南山区,南海大道南山区蛇口花样年美年广场东北,广东深圳市南山区南海大道南山区蛇口花样年美年广场东北,广东深圳市南山区南海大道南山区蛇口花样年美年广场东北,113.920951,22.502877
深圳海上世界,广东,深圳市,南山区,南山街道南山街道东滨路城市山林20单元,广东深圳市南山区南山街道南山街道东滨路城市山林20单元,广东深圳市南山区南山街道南山街道东滨路城市山林20单元,113.914856,22.510414
深圳海上世界,广东,深圳市,南山区,粤海街道南海大道1077号北科创业大厦,广东深圳市南山区粤海街道南海大道1077号北科创业大厦,广东深圳市南山区粤海街道南海大道1077号北科创业大厦,113.920607,22.49819
深圳海上世界,广东,深圳市,南山区,-中心路2233号宝能太古城北E20f李小姐请,广东深圳市南山区-中心路2233号宝能太古城北E20f,广东深圳市南山区-中心路2233号宝能太古城北E20f,113.939326,22.502612
深圳海上世界,广东,深圳市,南山区,后海滨路澳城花园C栋,广东深圳市南山区后海滨路澳城花园C栋,广东深圳市南山区后海滨路澳城花园C栋,113.938269,22.488589
深圳海上世界,广东,深圳市,南山区,海月花园二期22栋,广东深圳市南山区海月花园二期22栋,广东深圳市南山区海月花园二期22栋,113.93286,22.500752
深圳海上世界,广东,深圳市,南山区,蛇口街道后海大道1012号海境界家园一期4栋,广东深圳市南山区蛇口街道后海大道1012号海境界家园一期4栋,广东深圳市南山区蛇口街道后海大道1012号海境界家园一期4栋,113.935672,22.491231
深圳海上世界,广东,深圳市,南山区,蛇口街道半岛城邦2期6栋单元,广东深圳市南山区蛇口街道半岛城邦2期6栋单元,广东深圳市南山区蛇口街道半岛城邦2期6栋单元,113.933326,22.479888
深圳海上世界,广东,深圳市,南山区,南山区蛇口街道海湾新邨11号楼,广东深圳市南山区蛇口街道海湾新邨11号楼,广东深圳市南山区蛇口街道海湾新邨11号楼,113.930887,22.492688
深圳海上世界,广东,深圳市,南山区,南山区湾厦新村3巷10号仓库收【必须送】,广东深圳市南山区湾厦新村3巷10号仓库,广东深圳市南山区湾厦新村3巷10号仓库,113.932087,22.490726
深圳海上世界,广东,深圳市,南山区,蛇口街道万科蛇口公馆1b栋,广东深圳市南山区蛇口街道万科蛇口公馆1b栋,广东深圳市南山区蛇口街道万科蛇口公馆1b栋,113.932278,22.487522
深圳海上世界,广东,深圳市,南山区,蛇口街道港湾创业大厦,广东深圳市南山区蛇口街道港湾创业大厦,广东深圳市南山区蛇口街道港湾创业大厦,113.933789,22.492942
深圳海上世界,广东,深圳市,南山区,蛇口半岛二路6号南山外国语学校集,广东深圳市南山区蛇口半岛二路6号南山外国语学校集,广东深圳市南山区蛇口半岛二路6号南山外国语学校集,113.933388,22.479945
深圳海上世界,广东,深圳市,南山区,南山街道东滨路城市山林西门外仓库,广东深圳市南山区南山街道东滨路城市山林西门外仓库,广东深圳市南山区南山街道东滨路城市山林西门外仓库,113.914856,22.510414
深圳海上世界,广东,深圳市,南山区,街道时尚秀海上世界店,广东深圳市南山区街道时尚秀海上世界店,广东深圳市南山区街道时尚秀海上世界店,113.917846,22.482264
深圳海上世界,广东,深圳市,南山区,卓越维港北区7栋,广东深圳市南山区卓越维港北区7栋,广东深圳市南山区卓越维港北区7栋,113.941088,22.497003
深圳海上世界,广东,深圳市,南山区,蛇口街道湾厦旧村12巷28号,广东深圳市南山区蛇口街道湾厦旧村12巷28号,广东深圳市南山区蛇口街道湾厦旧村12巷28号,113.931861,22.491596
深圳海上世界,广东,深圳市,南山区,南山区蛇口街道望海路半岛城邦二期6栋单元,广东深圳市南山区蛇口街道望海路半岛城邦二期6栋单元,广东深圳市南山区蛇口街道望海路半岛城邦二期6栋单元,113.931506,22.481453
深圳海上世界,广东,深圳市,南山区,蛇口街道深圳市南山区蛇口湾厦新村,广东深圳市南山区蛇口街道深圳市南山区蛇口湾厦新村,广东深圳市南山区蛇口街道深圳市南山区蛇口湾厦新村,113.932125,22.490129
深圳海上世界,广东,深圳市,南山区,前海路山海翠庐16栋,广东深圳市南山区前海路山海翠庐16栋,广东深圳市南山区前海路山海翠庐16栋,113.905799,22.509374
深圳海上世界,广东,深圳市,南山区,街道胜发大厦B栋,广东深圳市南山区街道胜发大厦B栋,广东深圳市南山区街道胜发大厦B栋,113.912961,22.491977
深圳海上世界,广东,深圳市,南山区,蛇口街道蛇口街道-海昌街三号海湾花园11栋=,广东深圳市南山区蛇口街道蛇口街道-海昌街三号海湾花园11栋=,广东深圳市南山区蛇口街道蛇口街道-海昌街三号海湾花园11栋=,113.922939,22.486529
深圳海上世界,广东,深圳市,南山区,蛇口桃花园五期壹栈林下2栋,广东深圳市南山区蛇口桃花园五期壹栈林下2栋,广东深圳市南山区蛇口桃花园五期壹栈林下2栋,113.92428,22.533445
深圳海上世界,广东,深圳市,南山区,蛇口海月花园楼,广东深圳市南山区蛇口海月花园楼,广东深圳市南山区蛇口海月花园楼,113.93286,22.500752
深圳海上世界,广东,深圳市,南山区,近海路56号半岛花园B区4栋,广东深圳市南山区近海路56号半岛花园B区4栋,广东深圳市南山区近海路56号半岛花园B区4栋,113.932881,22.497604
深圳海上世界,广东,深圳市,南山区,蛇口街道湾厦泰福苑d栋,广东深圳市南山区蛇口街道湾厦泰福苑d栋,广东深圳市南山区蛇口街道湾厦泰福苑d栋,113.934565,22.490225
深圳海上世界,广东,深圳市,南山区,街道沿山路兰溪谷一期7栋,广东深圳市南山区街道沿山路兰溪谷一期7栋,广东深圳市南山区街道沿山路兰溪谷一期7栋,113.914255,22.490043
深圳海上世界,广东,深圳市,南山区,蛇口南海大道1033号泰格壹棠服务公寓H,广东深圳市南山区蛇口南海大道1033号泰格壹棠服务公寓H,广东深圳市南山区蛇口南海大道1033号泰格壹棠服务公寓H,113.912589,22.483671
深圳海上世界,广东,深圳市,南山区,半岛花园a区一栋三单元,广东深圳市南山区半岛花园a区一栋三单元,广东深圳市南山区半岛花园a区一栋三单元,113.934517,22.4994
深圳海上世界,广东,深圳市,南山区,希尔顿南海酒店南海翼,广东深圳市南山区希尔顿南海酒店南海翼,广东深圳市南山区希尔顿南海酒店南海翼,113.930478,22.533191
深圳海上世界,广东,深圳市,南山区,蛇口街道中心路2199号宝能太古城南区E栋,广东深圳市南山区蛇口街道中心路2199号宝能太古城南区E栋,广东深圳市南山区蛇口街道中心路2199号宝能太古城南区E栋,113.939186,22.499458
深圳海上世界,广东,深圳市,南山区,花园城三期4B栋,广东深圳市南山区花园城三期4B栋,广东深圳市南山区花园城三期4B栋,113.923138,22.499384
深圳海上世界,广东,深圳市,南山区,蛇口街道南海大道1055号TCL科技大厦B栋楼门,广东深圳市南山区蛇口街道南海大道1055号TCL科技大厦B栋楼门,广东深圳市南山区蛇口街道南海大道1055号TCL科技大厦B栋楼门,113.919524,22.496283
深圳海上世界,广东,深圳市,南山区,仕林臻邸4栋房周,广东深圳市南山区仕林臻邸4栋房周,广东深圳市南山区仕林臻邸4栋房周,113.930478,22.533191
深圳海上世界,广东,深圳市,南山区,曦湾华府c11妙心经络馆,广东深圳市南山区曦湾华府c11妙心经络馆,广东深圳市南山区曦湾华府c11妙心经络馆,113.941319,22.501604
深圳海上世界,广东,深圳市,南山区,蛇口湾厦新村七巷三号,广东深圳市南山区蛇口湾厦新村七巷三号,广东深圳市南山区蛇口湾厦新村七巷三号,113.931251,22.492808
深圳海上世界,广东,深圳市,南山区,街道海上世界B区市集奈雪正对面摊位脸红手放屋子里面地上别丢门口谢谢后面帘子可,广东深圳市南山区街道海上世界B区市集奈雪正对面摊位,广东深圳市南山区街道海上世界B区市集奈雪正对面摊位,113.916315,22.482196
深圳海上世界,广东,深圳市,南山区,南山街道南粤山庄6栋单元,广东深圳市南山区南山街道南粤山庄6栋单元,广东深圳市南山区南山街道南粤山庄6栋单元,113.916535,22.506819
深圳海上世界,广东,深圳市,南山区,街道千牛文化创意园8栋AB座楼B,广东深圳市南山区街道千牛文化创意园8栋AB座楼B,广东深圳市南山区街道千牛文化创意园8栋AB座楼B,113.919725,22.49379
深圳海上世界,广东,深圳市,南山区,海月路海月二期10栋B,广东深圳市南山区海月路海月二期10栋B,广东深圳市南山区海月路海月二期10栋B,113.935203,22.501412
深圳海上世界,广东,深圳市,南山区,蛇口街道深圳湾太古城北区E栋,广东深圳市南山区蛇口街道深圳湾太古城北区E栋,广东深圳市南山区蛇口街道深圳湾太古城北区E栋,113.950183,22.519126
深圳海上世界,广东,深圳市,南山区,南山街道南山街道南粤山庄福园1栋单元,广东深圳市南山区南山街道南山街道南粤山庄福园1栋单元,广东深圳市南山区南山街道南山街道南粤山庄福园1栋单元,113.918759,22.506033
深圳海上世界,广东,深圳市,南山区,街道TCL科技大厦B,广东深圳市南山区街道TCL科技大厦B,广东深圳市南山区街道TCL科技大厦B,113.919524,22.496283
深圳海上世界,广东,深圳市,南山区,招街道水湾广场座,广东深圳市南山区招街道水湾广场座,广东深圳市南山区招街道水湾广场座,113.919336,22.487668
深圳海上世界,广东,深圳市,南山区,鸿威海怡湾A,广东深圳市南山区鸿威海怡湾A,广东深圳市南山区鸿威海怡湾A,113.943079,22.490521
深圳海上世界,广东,深圳市,南山区,蛇口南园欣荔苑小区入口左侧丰巢柜,广东深圳市南山区蛇口南园欣荔苑小区入口左侧丰巢柜,广东深圳市南山区蛇口南园欣荔苑小区入口左侧丰巢柜,113.919631,22.501341
深圳海上世界,广东,深圳市,南山区,街道工业八路晗山悦海D座,广东深圳市南山区街道工业八路晗山悦海D座,广东深圳市南山区街道工业八路晗山悦海D座,113.919993,22.501535
深圳海上世界,广东,深圳市,南山区,南山街道蛇口南海大道1055号TCL科技大厦B,广东深圳市南山区南山街道蛇口南海大道1055号TCL科技大厦B,广东深圳市南山区南山街道蛇口南海大道1055号TCL科技大厦B,113.919524,22.496283
深圳海上世界,广东,深圳市,南山区,街道广东深圳市南山区街道新时代广场23M拒否则投诉,广东深圳市南山区街道广东深圳市南山区街道新时代广场23M,广东深圳市南山区街道广东深圳市南山区街道新时代广场23M,113.913071,22.482333
深圳海上世界,广东,深圳市,南山区,沿湖路荔湾太子苑6B,广东深圳市南山区沿湖路荔湾太子苑6B,广东深圳市南山区沿湖路荔湾太子苑6B,113.90694,22.508722
